iParkingId,dtEntryDate,sEntryTime,iEntryLocationId,sEntryKpTrace,dtExitDate,sExitTime,iExitLocationId,eState,eMediaType,sMediaNumber,iPHNumber,sZLCFacilityCode,iDPType,iCountingGroup,sCompanyId,iParkingDuration,cCalculatedCosts,cAmountPaid,lVirtualTicketNumber,iInfoPattern,cCalculatedCostsTagPayment,cAmountPaidTagPayment,sLicensePlateNumber,ePresentedMediaType,sPresentedMediaNumber,eEntryOfflineAccessType,eExitOfflineAccessType,eFeeBatchCalculationStatus,lId
2,3/5/2026,7:11:12,4,291E45EBC28B400000000018,3/5/2026,12:34:35,7,3,2,L300207610100,30,,0,3,L3,0,0,0,241068964,0,0,0,,2,L300207610100,0,0,0,2064002
2,3/5/2026,7:47:39,4,291E45EBCB18400000000018,3/5/2026,12:35:46,6,3,2,L300201780100,30,,0,3,L3,0,0,0,241068971,0,0,0,,2,L300201780100,0,0,0,2064056
2,3/9/2026,17:44:21,4,291E45F19CEE400000000018,3/10/2026,18:28:50,7,3,2,L300209160100,30,,0,3,L3,0,0,0,241070839,0,0,0,,2,L300209160100,0,0,0,2066602
2,3/9/2026,7:18:25,1,291E45F10A3C400000000016,3/9/2026,17:59:28,6,3,2,L300201590100,30,,0,3,L3,0,0,0,221029709,0,0,0,,2,L300201590100,0,0,0,2066093
2,3/9/2026,12:21:39,4,291E45F15150400000000018,3/9/2026,19:00:36,6,3,2,L300212950100,30,,0,3,L3,0,0,0,241070779,0,0,0,,2,L300212950100,0,0,0,2066469
2,3/9/2026,21:23:03,1,291E45F1D032400000000016,3/9/2026,22:25:48,6,3,2,L300005940100,30,,0,2,L3,0,0,0,221029858,0,0,0,,2,L300005940100,0,0,0,2066685
2,3/9/2026,16:24:17,4,291E45F18A2D400000000018,3/10/2026,8:03:18,22,3,2,L300213950100,30,,0,3,L3,0,0,0,241070815,0,0,0,,2,L300213950100,0,0,0,2066566
2,3/9/2026,17:09:57,4,291E45F194DF400000000018,3/10/2026,8:36:37,22,3,2,L300206980100,30,,0,3,L3,0,0,0,241070833,0,0,0,,2,L300206980100,0,0,0,2066587
2,3/9/2026,23:12:06,1,291E45F1E9C2400000000016,3/9/2026,23:17:05,22,3,2,L300005940100,30,,0,2,L3,0,0,0,221029862,0,0,0,,2,L300005940100,0,0,0,2066708
2,3/9/2026,21:16:21,1,291E45F1CE9F400000000016,3/9/2026,21:34:56,6,3,2,L300005680100,30,,0,2,L3,0,0,0,221029857,0,0,0,,2,L300005680100,0,0,0,2066684
2,3/9/2026,19:55:28,1,291E45F1BBA8400000000016,3/10/2026,7:20:13,6,3,2,L300213120100,30,,0,3,L3,0,0,0,221029852,0,0,0,,2,L300213120100,0,0,0,2066654
2,3/9/2026,14:43:43,4,291E45F1729B400000000018,3/10/2026,7:22:57,22,3,2,L300205240100,30,,0,3,L3,0,0,0,241070800,0,0,0,,2,L300205240100,0,0,0,2066524
2,3/9/2026,7:53:44,4,291E45F11284400000000018,3/10/2026,7:31:39,22,3,2,L300213370100,30,,0,3,L3,0,0,0,241070718,0,0,0,,2,L300213370100,0,0,0,2066148
2,3/9/2026,14:58:50,4,291E45F17627400000000018,3/9/2026,16:14:00,22,3,2,L300210740100,30,,0,3,L3,0,0,0,241070804,0,0,0,,2,L300210740100,0,0,0,2066529
2,3/9/2026,5:22:53,4,291E45F0EF2A400000000018,3/9/2026,16:40:31,22,3,2,L300212670100,30,,0,3,L3,0,0,0,241070685,0,0,0,,2,L300212670100,0,0,0,2065980
2,3/9/2026,7:59:24,1,291E45F113D7400000000016,3/9/2026,16:46:57,6,3,2,L300212610100,30,,0,3,L3,0,0,0,221029726,0,0,0,,2,L300212610100,0,0,0,2066163
2,3/9/2026,7:30:52,1,291E45F10D26400000000016,3/9/2026,17:01:19,6,3,2,L300212900100,30,,0,3,L3,0,0,0,221029717,0,0,0,,2,L300212900100,0,0,0,2066110
2,3/9/2026,9:02:44,4,291E45F122B1400000000018,3/9/2026,17:10:07,22,3,2,L300210340100,30,,0,3,L3,0,0,0,241070733,0,0,0,,2,L300210340100,0,0,0,2066326
2,3/9/2026,17:41:35,1,291E45F19C48400000000016,3/9/2026,17:43:36,6,3,2,L300005360100,30,,0,2,L3,0,0,0,221029835,0,0,0,,2,L300005360100,0,0,0,2066598
2,3/9/2026,3:03:25,4,291E45F0CE7A400000000018,3/9/2026,18:03:54,22,3,2,L300209040100,30,,0,3,L3,0,0,0,241070680,0,0,0,,2,L300209040100,0,0,0,2065970
2,3/9/2026,18:18:19,4,291E45F1A4E7400000000018,3/11/2026,15:51:47,7,3,2,L300210100100,30,,0,3,L3,0,0,0,241070846,0,0,0,,2,L300210100100,0,0,0,2066625
2,3/10/2026,7:39:29,1,291E45F260AC400000000016,3/10/2026,17:30:17,6,3,2,L300200670100,30,,0,3,L3,0,0,0,221029896,0,0,0,,2,L300200670100,0,0,0,2066883
2,3/10/2026,11:51:03,4,291E45F29BA3400000000018,3/10/2026,18:11:55,22,3,2,L300200550100,30,,0,3,L3,0,0,0,241070997,0,0,0,,2,L300200550100,0,0,0,2067290
2,3/10/2026,16:35:25,4,291E45F2DE48400000000018,3/10/2026,22:50:00,6,3,2,L300004680100,30,,0,2,L3,0,0,0,241071053,0,0,0,,2,L300004680100,0,0,0,2067417
2,3/10/2026,23:53:22,1,291E45F344EA400000000016,3/11/2026,0:01:09,6,3,2,L300005710100,30,,0,2,L3,0,0,0,221030310,0,0,0,,2,L300005710100,0,0,0,2067578
2,3/10/2026,18:03:42,1,292045F2F2F9400000000016,3/11/2026,7:20:21,6,3,2,L300213120100,32,,0,3,L3,0,0,0,221030145,0,0,0,,2,L300213120100,0,0,0,2067474
2,3/10/2026,7:48:27,1,291E45F262C6400000000016,3/10/2026,13:04:42,6,3,2,L300206140100,30,,0,3,L3,0,0,0,221029902,0,0,0,,2,L300206140100,0,0,0,2066904
2,3/10/2026,7:09:41,1,291E45F259B1400000000016,3/10/2026,9:55:58,6,3,2,L300200270100,30,,0,3,L3,0,0,0,221029886,0,0,0,,2,L300200270100,0,0,0,2066843
2,3/10/2026,18:19:41,4,292045F2F6B9400000000018,3/11/2026,14:27:54,22,3,2,L300213070100,32,,0,3,L3,0,0,0,241071171,0,0,0,,2,L300213070100,0,0,0,2067484
2,3/10/2026,10:23:46,4,291E45F2872F400000000018,3/10/2026,12:29:23,22,3,2,L300213720100,30,,0,3,L3,0,0,0,241070967,0,0,0,,2,L300213720100,0,0,0,2067230
2,3/9/2026,5:47:44,4,291E45F0F4FD400000000018,3/9/2026,15:31:49,22,3,2,L300212820100,30,,0,3,L3,0,0,0,241070690,0,0,0,,2,L300212820100,0,0,0,2066000
2,3/9/2026,8:44:43,4,291E45F11E75400000000018,3/9/2026,19:22:44,5,3,2,L300210130100,30,,0,3,L3,0,0,0,241070727,0,0,0,,2,L300210130100,0,0,0,2066286
2,3/9/2026,14:54:08,4,291E45F1750D400000000018,3/9/2026,22:45:47,22,3,2,L300202700100,30,,0,3,L3,0,0,0,241070803,0,0,0,,2,L300202700100,0,0,0,2066528
2,3/9/2026,18:53:23,4,291E45F1AD20400000000018,3/11/2026,14:18:44,22,3,2,L300212990100,30,,0,3,L3,0,0,0,241070853,0,0,0,,2,L300212990100,0,0,0,2066636
2,3/9/2026,6:49:06,4,291E45F1035E400000000018,3/9/2026,16:09:28,22,3,2,L300212760100,30,,0,3,L3,0,0,0,241070711,0,0,0,,2,L300212760100,0,0,0,2066062
2,3/9/2026,8:25:20,4,291E45F119EC400000000018,3/9/2026,16:11:30,6,3,2,L300208490100,30,,0,3,L3,0,0,0,241070725,0,0,0,,2,L300208490100,0,0,0,2066229
2,3/9/2026,14:26:32,1,291E45F16E94400000000016,3/9/2026,16:51:02,6,3,2,L300206500100,30,,0,3,L3,0,0,0,221029808,0,0,0,,2,L300206500100,0,0,0,2066519
2,3/9/2026,8:16:55,1,291E45F117F2400000000016,3/9/2026,17:16:03,6,3,2,L300207770100,30,,0,3,L3,0,0,0,221029734,0,0,0,,2,L300207770100,0,0,0,2066205
2,3/9/2026,8:50:09,1,291E45F11FBC400000000016,3/9/2026,17:33:24,6,3,2,L300213350100,30,,0,3,L3,0,0,0,221029743,0,0,0,,2,L300213350100,0,0,0,2066302
2,3/9/2026,8:59:23,4,291E45F121E7400000000018,3/10/2026,16:45:57,7,3,2,L300213510100,30,,0,3,L3,0,0,0,241070732,0,0,0,,2,L300213510100,0,0,0,2066315
2,3/10/2026,10:53:12,1,291E45F28E14400000000016,3/10/2026,16:55:21,6,3,2,L300200840100,30,,0,3,L3,0,0,0,221029997,0,0,0,,2,L300200840100,0,0,0,2067261
2,3/10/2026,7:39:10,1,291E45F2609A400000000016,3/10/2026,17:29:05,6,3,2,L300206530100,30,,0,3,L3,0,0,0,221029895,0,0,0,,2,L300206530100,0,0,0,2066882
2,3/10/2026,13:51:15,4,291E45F2B7CE400000000018,3/10/2026,17:31:28,22,3,2,L300212730100,30,,0,3,L3,0,0,0,241071017,0,0,0,,2,L300212730100,0,0,0,2067345
2,3/10/2026,5:34:14,4,291E45F24353400000000018,3/10/2026,18:37:36,6,3,2,L300208490100,30,,0,3,L3,0,0,0,241070886,0,0,0,,2,L300208490100,0,0,0,2066743
2,3/10/2026,14:14:11,4,291E45F2BD2F400000000018,3/10/2026,23:16:39,5,3,2,L300203560100,30,,0,3,L3,0,0,0,241071020,0,0,0,,2,L300203560100,0,0,0,2067354
2,3/10/2026,19:21:57,4,292045F30551400000000018,3/11/2026,8:52:59,22,3,2,L300212780100,32,,0,3,L3,0,0,0,241071279,0,0,0,,2,L300212780100,0,0,0,2067510
2,3/10/2026,11:09:20,1,291E45F291DB400000000016,3/10/2026,12:40:25,22,3,2,L300206630100,30,,0,3,L3,0,0,0,221030002,0,0,0,,2,L300206630100,0,0,0,2067270
2,3/10/2026,21:15:30,0,,3/10/2026,21:15:30,6,5,2,L300003580100,1,,0,2,L3,0,0,0,0,0,0,0,,2,L300003580100,0,0,0,2067552
2,3/10/2026,5:37:17,4,291E45F24408400000000018,3/10/2026,14:15:14,22,3,2,L300202340100,30,,0,3,L3,0,0,0,241070887,0,0,0,,2,L300202340100,0,0,0,2066748
2,3/10/2026,5:37:10,1,291E45F24400400000000016,3/10/2026,14:58:01,6,3,2,L300213360100,30,,0,3,L3,0,0,0,221029868,0,0,0,,2,L300213360100,0,0,0,2066747
2,3/10/2026,10:50:34,1,291E45F28D74400000000016,3/10/2026,15:41:08,22,3,2,L300213350100,30,,0,3,L3,0,0,0,221029993,0,0,0,,2,L300213350100,0,0,0,2067256
2,3/10/2026,4:36:13,4,291E45F235BA400000000018,3/10/2026,15:51:01,7,3,2,L300213300100,30,,0,3,L3,0,0,0,241070879,0,0,0,,2,L300213300100,0,0,0,2066732
2,3/10/2026,11:19:03,4,291E45F29422400000000018,3/10/2026,16:18:16,7,3,2,L300202410100,30,,0,3,L3,0,0,0,241070982,0,0,0,,2,L300202410100,0,0,0,2067275
2,3/10/2026,19:57:05,1,291E45F30D8C400000000016,3/10/2026,20:04:23,5,3,2,L300005700100,30,,0,2,L3,0,0,0,221030301,0,0,0,,2,L300005700100,0,0,0,2067523
2,3/10/2026,20:57:50,4,291E45F31BCC400000000018,3/11/2026,18:05:04,6,3,2,L300213860100,30,,0,3,L3,0,0,0,241071292,0,0,0,,2,L300213860100,0,0,0,2067543
2,2/14/2026,15:01:01,4,291E45D32429400000000018,3/14/2026,13:57:23,7,3,2,L300208790100,30,,0,3,L3,0,0,0,241061424,0,0,0,,2,L300208790100,0,0,0,2051475
2,3/5/2026,0:42:55,1,291E45EB678B400000000016,3/5/2026,12:00:58,6,3,2,L300210130100,30,,0,3,L3,0,0,0,221028138,0,0,0,,2,L300210130100,0,0,0,2063855
2,3/5/2026,8:34:01,4,291E45EBD5F6400000000018,3/5/2026,14:38:24,22,3,2,L300213230100,30,,0,3,L3,0,0,0,241068996,0,0,0,,2,L300213230100,0,0,0,2064187
2,3/5/2026,5:42:31,4,291E45EBADC2400000000018,3/5/2026,14:17:18,22,3,2,L300202340100,30,,0,3,L3,0,0,0,241068940,0,0,0,,2,L300202340100,0,0,0,2063890
2,3/5/2026,6:09:32,4,291E45EBB418400000000018,3/5/2026,15:36:03,22,3,2,L300207000100,30,,0,3,L3,0,0,0,241068948,0,0,0,,2,L300207000100,0,0,0,2063920
2,3/5/2026,6:09:08,4,291E45EBB401400000000018,3/5/2026,15:39:32,22,3,2,L300207380100,30,,0,3,L3,0,0,0,241068947,0,0,0,,2,L300207380100,0,0,0,2063919
2,3/5/2026,7:25:02,1,291E45EBC5CA400000000016,3/5/2026,10:23:04,6,3,2,L300003100100,30,,0,2,L3,0,0,0,221028173,0,0,0,,2,L300003100100,0,0,0,2064013
2,3/5/2026,6:18:34,4,291E45EBB634400000000018,3/5/2026,15:52:16,7,3,2,L300213100100,30,,0,3,L3,0,0,0,241068952,0,0,0,,2,L300213100100,0,0,0,2063930
2,3/5/2026,7:28:27,1,291E45EBC696400000000016,3/5/2026,16:06:58,6,3,2,L300213840100,30,,0,3,L3,0,0,0,221028174,0,0,0,,2,L300213840100,0,0,0,2064017
2,3/5/2026,8:28:57,1,291E45EBD4C4400000000016,3/5/2026,16:13:05,5,3,2,L300202430100,30,,0,3,L3,0,0,0,221028218,0,0,0,,2,L300202430100,0,0,0,2064161
2,3/5/2026,8:18:07,1,291E45EBD23A400000000016,3/5/2026,16:24:55,6,3,2,L300203790100,30,,0,3,L3,0,0,0,221028205,0,0,0,,2,L300203790100,0,0,0,2064132
2,3/5/2026,10:54:17,4,291E45EBF6D6400000000018,3/5/2026,17:19:59,22,3,2,L300213740100,30,,0,3,L3,0,0,0,241069043,0,0,0,,2,L300213740100,0,0,0,2064386
2,3/5/2026,9:05:19,1,291E45EBDD4B400000000016,3/5/2026,17:28:07,5,3,2,L300201990100,30,,0,3,L3,0,0,0,221028255,0,0,0,,2,L300201990100,0,0,0,2064273
2,3/5/2026,7:22:17,1,291E45EBC524400000000016,3/5/2026,17:34:50,6,3,2,L300201590100,30,,0,3,L3,0,0,0,221028171,0,0,0,,2,L300201590100,0,0,0,2064009
2,3/5/2026,7:35:51,1,291E45EBC852400000000016,3/5/2026,17:37:29,6,3,2,L300206530100,30,,0,3,L3,0,0,0,221028177,0,0,0,,2,L300206530100,0,0,0,2064031
2,3/5/2026,10:33:11,4,291E45EBF1E4400000000018,3/5/2026,18:08:45,6,3,2,L300004240100,30,,0,2,L3,0,0,0,241069040,0,0,0,,2,L300004240100,0,0,0,2064370
2,3/5/2026,10:32:46,1,291E45EBF1CA400000000016,3/5/2026,17:37:50,6,3,2,L300200840100,30,,0,3,L3,0,0,0,221028290,0,0,0,,2,L300200840100,0,0,0,2064369
2,3/6/2026,17:44:28,4,291E45EDA877400000000018,3/7/2026,8:35:45,5,3,2,L300206980100,30,,0,3,L3,0,0,0,241069498,4,0,0,,2,L300206980100,0,0,2,2065294
2,3/6/2026,8:31:00,1,291E45ED26BB400000000016,3/6/2026,17:22:35,6,3,2,L300206670100,30,,0,3,L3,0,0,0,221028531,0,0,0,,2,L300206670100,0,0,0,2064933
2,3/6/2026,21:31:13,4,291E45EDDD9E400000000018,3/6/2026,23:19:01,6,3,2,L300004950100,30,,0,2,L3,0,0,0,241069681,0,0,0,,2,L300004950100,0,0,0,2065374
2,3/6/2026,18:30:59,4,292045EDB35F400000000018,3/7/2026,11:42:56,22,3,2,L300202750100,32,,0,3,L3,0,0,0,241069550,0,0,0,,2,L300202750100,0,0,0,2065328
2,3/6/2026,15:20:37,4,291E45ED86C1400000000018,3/7/2026,11:28:22,6,3,2,L300213980100,30,,0,3,L3,0,0,0,241069433,0,0,0,,2,L300213980100,0,0,0,2065179
2,3/6/2026,5:47:20,4,291E45ED0064400000000018,3/6/2026,11:56:03,7,3,2,L300213250100,30,,0,3,L3,0,0,0,241069287,0,0,0,,2,L300213250100,0,0,0,2064735
2,3/6/2026,12:36:42,4,291E45ED6055400000000018,3/6/2026,15:13:32,7,3,2,L300212730100,30,,0,3,L3,0,0,0,241069396,0,0,0,,2,L300212730100,0,0,0,2065110
2,3/6/2026,8:07:22,1,291E45ED2135400000000016,3/6/2026,15:37:52,6,3,2,L300204560100,30,,0,3,L3,0,0,0,221028519,0,0,0,,2,L300204560100,0,0,0,2064889
2,3/6/2026,7:04:40,4,291E45ED1284400000000018,3/6/2026,15:41:20,22,3,2,L300209050100,30,,0,3,L3,0,0,0,241069308,0,0,0,,2,L300209050100,0,0,0,2064804
2,3/6/2026,8:23:17,4,291E45ED24F3400000000018,3/6/2026,16:32:04,22,3,2,L300213240100,30,,0,3,L3,0,0,0,241069321,0,0,0,,2,L300213240100,0,0,0,2064919
2,3/6/2026,13:28:22,4,291E45ED6C72400000000018,3/6/2026,19:41:27,7,3,2,L300213740100,30,,0,3,L3,0,0,0,241069407,0,0,0,,2,L300213740100,0,0,0,2065126
2,3/6/2026,11:39:05,4,291E45ED52D4400000000018,3/6/2026,20:07:00,7,3,2,L300205210100,30,,0,3,L3,0,0,0,241069376,0,0,0,,2,L300205210100,0,0,0,2065089
2,3/4/2026,9:14:02,4,291E45EA8DD6400000000018,3/4/2026,15:26:25,6,3,2,L300213710100,30,,0,3,L3,0,0,0,241068691,0,0,0,,2,L300213710100,0,0,0,2063444
2,3/4/2026,7:15:46,4,291E45EA721E400000000018,3/4/2026,16:06:48,22,3,2,L300213100100,30,,0,3,L3,0,0,0,241068655,0,0,0,,2,L300213100100,0,0,0,2063123
2,3/4/2026,8:28:56,4,291E45EA8345400000000018,3/4/2026,17:09:17,7,3,2,L300202400100,30,,0,3,L3,0,0,0,241068673,0,0,0,,2,L300202400100,0,0,0,2063311
2,3/4/2026,8:09:14,1,291E45EA7EA5400000000016,3/4/2026,16:14:26,6,3,2,L300206140100,30,,0,3,L3,0,0,0,221027881,0,0,0,,2,L300206140100,0,0,0,2063246
2,3/4/2026,6:31:46,4,291E45EA67CF400000000018,3/4/2026,16:30:43,22,3,2,L300202190100,30,,0,3,L3,0,0,0,241068644,0,0,0,,2,L300202190100,0,0,0,2063065
2,3/4/2026,8:36:33,1,291E45EA850C400000000016,3/4/2026,16:31:25,6,3,2,L300202420100,30,,0,3,L3,0,0,0,221027904,0,0,0,,2,L300202420100,0,0,0,2063342
2,3/4/2026,8:13:46,1,291E45EA7FB5400000000016,3/4/2026,17:04:00,6,3,2,L300201940100,30,,0,3,L3,0,0,0,221027886,0,0,0,,2,L300201940100,0,0,0,2063265
2,3/4/2026,9:57:51,1,291E45EA981A400000000016,3/4/2026,17:21:52,6,3,2,L300202690100,30,,0,3,L3,0,0,0,221027950,0,0,0,,2,L300202690100,0,0,0,2063515
2,3/4/2026,7:19:45,4,291E45EA730E400000000018,3/4/2026,17:44:58,22,3,2,L300206850100,30,,0,3,L3,0,0,0,241068656,0,0,0,,2,L300206850100,0,0,0,2063128
2,3/4/2026,20:01:07,1,291E45EB257F400000000016,3/4/2026,20:11:22,5,3,2,L300005700100,30,,0,2,L3,0,0,0,221028131,0,0,0,,2,L300005700100,0,0,0,2063800
2,3/4/2026,16:26:07,4,291E45EAF31C400000000018,3/5/2026,7:25:05,22,3,2,L300213370100,30,,0,3,L3,0,0,0,241068769,0,0,0,,2,L300213370100,0,0,0,2063699
2,3/4/2026,21:36:52,4,291E45EB3BF1400000000018,3/5/2026,8:04:56,22,3,2,L300213950100,30,,0,3,L3,0,0,0,241068922,0,0,0,,2,L300213950100,0,0,0,2063829
2,3/4/2026,12:42:31,4,291E45EABEB4400000000018,3/8/2026,12:58:25,22,3,2,L300212990100,30,,0,3,L3,0,0,0,241068735,0,0,0,,2,L300212990100,0,0,0,2063598
2,3/4/2026,19:33:46,4,291E45EB1F16400000000018,3/6/2026,14:09:39,22,3,2,L300213680100,30,,0,3,L3,0,0,0,241068894,0,0,0,,2,L300213680100,0,0,0,2063787
2,3/4/2026,7:21:56,1,291E45EA738E400000000016,3/4/2026,11:01:06,6,3,2,L300200270100,30,,0,3,L3,0,0,0,221027864,0,0,0,,2,L300200270100,0,0,0,2063137
2,3/4/2026,11:32:59,4,291E45EAAE69400000000018,3/4/2026,11:41:28,5,3,2,L300005840100,30,,0,2,L3,0,0,0,241068719,0,0,0,,2,L300005840100,0,0,0,2063567
2,3/4/2026,9:57:31,1,291E45EA9806400000000016,3/4/2026,13:45:58,6,3,2,L300206090100,30,,0,3,L3,0,0,0,221027949,0,0,0,,2,L300206090100,0,0,0,2063514
2,3/4/2026,6:00:12,4,291E45EA6069400000000018,3/4/2026,13:56:48,7,3,2,L300212790100,30,,0,3,L3,0,0,0,241068635,0,0,0,,2,L300212790100,0,0,0,2063032
2,3/4/2026,0:54:11,4,291E45EA18B0400000000018,3/4/2026,14:32:53,22,3,2,L300210600100,30,,0,3,L3,0,0,0,241068625,0,0,0,,2,L300210600100,0,1,2,2062982
2,3/4/2026,13:37:02,1,291E45EACB7A400000000016,3/5/2026,16:49:43,6,3,2,L300210480100,30,,0,3,L3,0,0,0,221027996,0,0,0,,2,L300210480100,0,0,0,2063625
2,3/5/2026,20:12:18,4,291E45EC799F400000000018,3/6/2026,3:33:55,6,3,2,L300004950100,30,,0,2,L3,0,0,0,241069231,0,0,0,,2,L300004950100,0,0,0,2064638
2,3/5/2026,16:00:00,4,291E45EC3E7B400000000018,3/6/2026,7:23:18,22,3,2,L300205240100,30,,0,3,L3,0,0,0,241069103,0,0,0,,2,L300205240100,0,0,0,2064511
2,3/5/2026,17:49:50,4,291E45EC583A400000000018,3/6/2026,11:06:34,22,3,2,L300213550100,30,,0,3,L3,0,0,0,241069147,0,0,0,,2,L300213550100,0,0,0,2064582
2,3/5/2026,23:45:06,4,291E45ECAB7E400000000018,3/6/2026,14:03:44,22,3,2,L300210100100,30,,0,3,L3,0,0,0,241069274,0,0,0,,2,L300210100100,0,0,0,2064683
2,3/5/2026,6:18:15,1,291E45EBB61D400000000016,3/5/2026,6:34:35,6,3,2,L300005710100,30,,0,2,L3,0,0,0,221028161,0,0,0,,2,L300005710100,0,0,0,2063929
2,3/5/2026,5:47:41,4,291E45EBAEF9400000000018,3/5/2026,12:49:10,22,3,2,L300212720100,30,,0,3,L3,0,0,0,241068943,0,0,0,,2,L300212720100,0,0,0,2063898
2,3/5/2026,8:10:18,1,291E45EBD065400000000016,3/5/2026,13:33:36,5,3,2,L300205160100,30,,0,3,L3,0,0,0,221028199,0,0,0,,2,L300205160100,0,0,0,2064111
2,3/5/2026,8:06:50,1,291E45EBCF96400000000016,3/5/2026,13:57:25,6,3,2,L300206890100,30,,0,3,L3,0,0,0,221028198,0,0,0,,2,L300206890100,0,0,0,2064103
2,3/7/2026,15:01:34,1,291E45EED3C8400000000016,3/7/2026,15:07:05,22,3,2,L300005370100,30,,0,2,L3,0,0,0,221029379,0,0,0,,2,L300005370100,0,1,2,2065571
2,3/7/2026,19:29:35,1,291E45EF129A400000000016,3/7/2026,19:33:17,22,3,2,L300005370100,30,,0,2,L3,0,0,0,221029505,0,0,0,,2,L300005370100,0,0,0,2065690
2,3/7/2026,17:58:13,0,,3/7/2026,17:58:13,6,5,2,L300004240100,1,,0,2,L3,0,0,0,0,0,0,0,,2,L300004240100,0,0,0,2065666
2,3/7/2026,19:57:15,1,291E45EF1915400000000016,3/7/2026,20:51:32,6,3,2,L300005700100,30,,0,2,L3,0,0,0,221029511,0,0,0,,2,L300005700100,0,0,0,2065699
2,3/7/2026,16:02:47,4,291E45EEE223400000000018,3/9/2026,8:04:01,7,3,2,L300213530100,30,,0,3,L3,0,0,0,241070209,0,0,0,,2,L300213530100,0,0,0,2065615
2,3/7/2026,20:09:12,4,291E45EF1BE2400000000018,3/9/2026,8:43:22,22,3,2,L300206980100,30,,0,3,L3,0,0,0,241070369,0,0,0,,2,L300206980100,0,0,0,2065704
2,3/7/2026,20:52:01,4,291E45EF25ED400000000018,3/8/2026,9:14:54,22,3,2,L300206700100,30,,0,3,L3,0,0,0,241070394,0,0,0,,2,L300206700100,0,0,0,2065712
2,3/7/2026,12:35:13,4,291E45EEB17D400000000018,3/8/2026,14:18:31,22,3,2,L300213880100,30,,0,3,L3,0,0,0,241070025,0,0,0,,2,L300213880100,0,0,0,2065512
2,3/7/2026,21:00:31,4,291E45EF27EB400000000018,3/12/2026,15:14:39,22,3,2,L300209150100,30,,0,3,L3,0,0,0,241070397,0,0,0,,2,L300209150100,0,0,0,2065716
2,3/8/2026,20:58:11,1,291E45F078DE400000000016,3/8/2026,22:04:53,6,3,2,L300005680100,30,,0,2,L3,0,0,0,221029685,0,0,0,,2,L300005680100,0,0,0,2065930
2,3/8/2026,10:48:19,4,291E45EFE9EF400000000018,3/8/2026,23:45:56,7,3,2,L300205210100,30,,0,3,L3,0,0,0,241070507,0,0,0,,2,L300205210100,0,0,0,2065822
2,3/8/2026,6:13:13,4,291E45EFA976400000000018,3/8/2026,18:10:12,22,3,2,L300209040100,30,,0,3,L3,0,0,0,241070480,0,0,0,,2,L300209040100,0,0,0,2065778
2,3/8/2026,16:47:53,4,291E45F03E34400000000018,3/9/2026,12:31:42,22,3,2,L300213550100,30,,0,3,L3,0,0,0,241070624,0,0,0,,2,L300213550100,0,0,0,2065879
2,3/8/2026,23:00:06,4,291E45F09573400000000018,3/9/2026,15:09:59,7,3,2,L300212700100,30,,0,3,L3,0,0,0,241070674,0,0,0,,2,L300212700100,0,0,0,2065955
2,3/8/2026,21:38:05,4,291E45F08239400000000018,3/10/2026,12:46:17,22,3,2,L300208470100,30,,0,3,L3,0,0,0,241070666,0,0,0,,2,L300208470100,0,0,0,2065941
2,3/8/2026,19:10:34,1,291E45F05FA6400000000016,3/10/2026,13:22:58,6,3,2,L300204680100,30,,0,3,L3,0,0,0,221029675,0,0,0,,2,L300204680100,0,0,0,2065904
2,3/8/2026,11:32:25,4,291E45EFF446400000000018,3/8/2026,15:25:18,22,3,2,L300210370100,30,,0,3,L3,0,0,0,241070524,0,0,0,,2,L300210370100,0,0,0,2065830
2,3/8/2026,16:57:55,1,291E45F0408D400000000016,3/8/2026,18:21:40,22,3,2,L300005940100,30,,0,2,L3,0,0,0,221029658,0,0,0,,2,L300005940100,0,0,0,2065884
2,3/9/2026,8:05:01,1,291E45F11528400000000016,3/9/2026,15:17:56,6,3,2,L300206140100,30,,0,3,L3,0,0,0,221029730,0,0,0,,2,L300206140100,0,0,0,2066172
2,3/9/2026,13:41:06,0,,3/9/2026,13:41:06,5,5,2,L300005970100,1,,0,2,L3,0,0,0,0,0,0,0,,2,L300005970100,0,0,0,2066506
2,3/9/2026,22:09:02,1,291E45F1DAF8400000000016,3/10/2026,16:58:48,5,3,2,L300210130100,30,,0,3,L3,0,0,0,221029860,0,0,0,,2,L300210130100,0,0,0,2066692
2,3/9/2026,7:40:54,4,291E45F10F81400000000018,3/9/2026,18:58:14,22,3,2,L300213080100,30,,0,3,L3,0,0,0,241070717,0,0,0,,2,L300213080100,0,0,0,2066127
2,3/9/2026,20:12:30,1,291E45F1BFA9400000000016,3/9/2026,20:22:05,6,3,2,L300003580100,30,,0,2,L3,0,0,0,221029853,0,0,0,,2,L300003580100,0,0,0,2066660
2,3/9/2026,19:52:51,1,291E45F1BB0E400000000016,3/9/2026,20:22:53,6,3,2,L300005940100,30,,0,2,L3,0,0,0,221029849,0,0,0,,2,L300005940100,0,0,0,2066652
2,3/9/2026,15:42:40,4,291E45F1806C400000000018,3/10/2026,6:42:18,22,3,2,L300212690100,30,,0,3,L3,0,0,0,241070809,0,0,0,,2,L300212690100,0,0,0,2066548
2,3/9/2026,16:59:31,4,291E45F1926F400000000018,3/10/2026,7:30:52,22,3,2,L300208820100,30,,0,3,L3,0,0,0,241070829,0,0,0,,2,L300208820100,0,0,0,2066582
